YoutubeID,Start_timestamp,End_timestamp,Caption,Aesthetic_Score
9tdpHG3M3II,00:01:14.520,00:01:15.800,The video clip shows a group of people dancing together in a room. They appear to be having a good time and enjoying each other's company. It seems to be a fun and lively atmosphere.,8.453125
qBuu71fdKkg,00:03:02.958,00:03:04.667,The video clip shows a group of men dressed in suits and ties singing and dancing together in a room decorated with Christmas decorations. They seem to be having a good time and enjoying each other's company.,8.453125
RYnFIRc0k6E,00:02:07.169,00:02:09.212,The video clip shows a group of people dancing and having fun in a room filled with balloons. They are all wearing red hats and appear to be enjoying themselves.,8.453125
W60IPexop30,00:03:27.340,00:03:28.508,The video clip shows a man in a black leather jacket who is smoking a cigarette and making a gesture with his hand. He is also wearing a ring on his finger.,8.453125
D72PDt9wzVI,00:05:52.040,00:06:13.080,The video clip shows a group of children standing in front of a door. The children seem to be waiting for someone to come out of the house. It appears to be a scene from a children's storybook.,8.453125
8xBlZy5O2i4,00:00:27.294,00:00:29.129,The video clip shows a hot chocolate drink being poured into a mug. The drink is topped with marshmallows and chocolate chips. The mug is placed on a table and surrounded by various candies.,8.453125
kOv7jMLlhYo,00:02:24.080,00:02:24.680,The video clip shows a group of people dressed in blue dancing together in a line. They seem to be having a good time and enjoying each other's company. It appears to be a fun and lively event.,8.453125
HWyEEj2pSt0,00:02:42.954,00:02:43.622,The video clip shows a group of young men sitting on the steps of a building. They are wearing red shirts and pants and appear to be having a good time together.,8.453125
1VCnnhhoKz0,00:10:19.833,00:11:49.100,The video clip shows a woman dressed in traditional Russian clothing standing in front of a wooden cabin. She is wearing an apron and appears to be preparing for a meal.,8.453125
WJ7nf-9TE70,00:08:08.733,00:08:09.233,The video clip shows a beautifully decorated gingerbread house in a shopping mall. The gingerbread house is made to look like a real house with intricate details and decorations. The video also shows people walking around the shopping mall and admiring the gingerbread house.,8.4453125
J14-hiZf1Ic,00:01:13.490,00:01:15.158,"The video clip shows a man riding a skateboard down a street. He is wearing a hoodie and appears to be dancing as he skates. There are other people in the background, but the focus is on the man riding the skateboard.",8.4453125
w49ZmC_X1JA,00:00:55.600,00:00:56.240,The video clip shows a group of men dressed in red suits standing in a hallway. They appear to be performing a dance routine. It seems like they are rehearsing for a performance.,8.4453125
KVi_x-O1Zhw,00:00:37.271,00:01:56.383,The video clip shows a woman wearing a lab coat and holding a model of a human body. She is explaining the different parts of the body to the audience.,8.4453125
JLIDgq5KD5M,00:00:07.933,00:00:08.867,The video clip shows a group of people dancing in a marketplace. They appear to be having a good time and enjoying themselves. It seems like a lively and energetic atmosphere.,8.4453125
YBH6JjRoPT4,00:07:45.699,00:07:49.269,The video clip shows a man dressed in a red jacket standing in front of a buffet table filled with a variety of food items. He is wearing a chef's hat and seems to be preparing a meal.,8.4453125
KtW0YoVImmI,00:01:51.400,00:01:52.800,The video clip shows a group of men standing in a train station. One of the men is wearing a hat and appears to be the leader of the group. They are all dressed in casual clothing and seem to be waiting for something.,8.4453125
_u5KN10hQ1Q,00:02:04.200,00:02:06.040,"The video clip shows a little girl dressed in a doll costume, wearing a mask, and making a scary face. She is holding a knife in her hand and appears to be in a playful mood.",8.4453125
E_pBXshMNLQ,00:01:15.583,00:01:18.000,The video clip shows a man wearing a hat and sunglasses who is dancing in a nightclub. He is wearing a Hawaiian shirt and appears to be having a good time.,8.4453125
9G62MZEh_1s,00:01:27.296,00:01:29.589,The video clip shows a group of people dancing together in a room. They appear to be having a good time and enjoying each other's company. It seems to be a lively and energetic atmosphere.,8.4453125
cyofkKpU-Xs,00:01:09.720,00:01:11.880,The video clip shows a group of people playing instruments and singing in a room. They seem to be enjoying themselves and having a good time. There is also a man wearing a hat who is playing the guitar.,8.4453125
SC3n9MazW5s,00:00:03.570,00:00:05.339,The video clip shows a man wearing a white suit performing on stage in front of a large crowd. He is dancing and waving his hands in the air while the audience cheers him on.,8.4453125
Juyfcvb3xVU,00:00:02.720,00:00:05.360,The video clip shows a group of people standing in a circle around a grave. It appears to be a memorial service for someone who has passed away.,8.4453125
cY-SgWr4Wgk,00:08:43.857,00:08:51.072,The video clip shows a group of people preparing food in a kitchen. They are dressed in green aprons and appear to be working together to create a delicious dish. It seems to be a cooking demonstration or a recipe video.,8.4453125
drju_rfFEeU,00:00:45.080,00:00:46.320,The video clip shows a little girl wearing a pink dress and a pink hat. She is standing in the middle of the road and appears to be dancing.,8.4453125
_S4_rRI2CDg,00:08:25.440,00:08:27.280,"The video clip shows a group of men dressed in suits and ties, standing in a line and posing for a photo. They are all wearing hats and appear to be having a good time.",8.4453125
aeLEXxVTIEQ,00:08:28.960,00:08:29.760,The video clip shows a group of people dancing together in a colorful room. They are wearing orange and blue outfits and seem to be having a good time.,8.4453125
D8_b_2MTwXo,00:00:25.280,00:00:26.440,"The video clip shows a group of people dressed in colorful costumes, dancing and having fun. They are all wearing sunglasses and appear to be enjoying themselves.",8.4453125
ZpUYjpKg9KY,00:01:29.673,00:01:31.508,"The video clip shows a group of musicians performing on stage. They are playing instruments such as drums, guitar, and bass guitar. The stage is illuminated by lights, and the musicians seem to be enjoying their performance.",8.4453125
qKCGBgOgp08,00:03:37.134,00:03:38.009,"The video clip shows a group of people singing in a choir. The choir consists of both men and women, and they are dressed in orange robes. The choir is standing in a room and singing together.",8.4453125
CVyJkKKfRFs,00:02:54.800,00:02:57.480,"The video clip shows a group of men dressed in suits and hats walking down a street while playing musical instruments. The men are dressed in suits and hats, and they are playing musical instruments as they walk down the street.",8.4453125
MbGVSXmp-Zo,00:02:16.803,00:02:18.138,The video clip shows a man standing in front of a row of classic cars and smoking a cigarette. It appears to be a scene from a movie or a commercial.,8.4453125
XXoczBQXyMc,00:06:28.400,00:06:44.800,The video clip shows a man sitting on a chair next to a river while reading a book. He is dressed in a red shirt and appears to be enjoying the peaceful surroundings.,8.4453125
s_sRkGTfWo4,00:02:28.133,00:02:31.533,The video clip shows a teddy bear wearing a red hat and standing in an apple orchard. The teddy bear seems to be enjoying its time in the orchard.,8.4453125
9X89gmo1td8,00:07:22.375,00:07:34.254,The video clip shows a man wearing a colorful outfit and a hat selling fruits at a market. He is seen smiling and holding a basket of fruits.,8.4453125
opUUR8srDbM,00:02:21.400,00:02:23.600,The video clip shows a group of people dancing together in a room. They appear to be having a good time and enjoying each other's company.,8.4453125
FvwV8-ZQSOo,00:01:42.352,00:01:45.272,The video clip shows a man wearing a hat and standing in front of a table with a variety of food items displayed on it. He seems to be preparing a meal using a food processor.,8.4453125
M0gRztqjXIg,00:01:10.400,00:01:13.400,The video clip shows a man wearing a face mask and dancing in front of the ocean. He is dressed in a green shirt and appears to be having a good time.,8.4453125
UA8rcLvS1BY,00:06:32.475,00:06:35.186,The video clip shows a group of people dancing together in a room. They appear to be having a good time and enjoying each other's company.,8.4453125
B3VjZAKp4pM,00:02:38.575,00:02:41.703,The video clip shows a group of people singing and playing instruments in a room filled with flowers. It appears to be a musical performance.,8.4453125
QRZJNqoJQFY,00:00:29.321,00:00:30.906,The video clip shows a woman driving a car while laughing. She is wearing a white shirt and appears to be having a good time.,8.4453125
D3I3iZQWJKU,00:00:42.609,00:00:54.221,The video clip shows a woman wearing an apron and carrying a tray with food on it. She is standing outside in the snow and appears to be preparing a meal.,8.4453125
BE9CXWV1alg,00:03:12.651,00:03:13.652,The video clip shows a man performing on stage in front of a large crowd. He is wearing a red hat and appears to be singing and dancing. The crowd is cheering and clapping along with him.,8.4453125
cclj3yA_cXI,00:02:14.000,00:02:20.600,"The video clip shows a man wearing a suit and a hat, who is smoking a cigarette. He is also wearing a tie and appears to be in a formal setting.",8.4453125
UymK_DncaGU,00:02:15.840,00:02:18.240,"The video clip shows a group of people dressed in pink aprons and wearing chef hats working together in a bakery. They are preparing a variety of baked goods, including doughnuts, which are being placed on a tray. The people in the video seem to be having fun and enjoying their work in the bakery.",8.4453125
MmQa-lLy38o,00:01:03.120,00:01:04.760,The video clip shows a man sitting at a table in a bar and smoking a cigarette. He is wearing a leather jacket and appears to be lost in thought.,8.4375
