YoutubeID,Start_timestamp,End_timestamp,Caption,Aesthetic_Score,caption_interaction
Jgk3u44W2i4,00:01:15.993,00:01:18.453,The video clip shows a man wearing sunglasses and singing into a microphone while standing on a stage. He is accompanied by a band playing music in the background.,8.1015625,Yes
KtCbWRkHqRE,00:04:07.208,00:04:10.667,The video clip shows a man wearing a white shirt and performing martial arts moves in a crowded street. He is surrounded by a group of people who are watching him.,8.1015625,No
4-FtzBHPqww,00:01:10.037,00:01:14.107,The video clip shows a close-up view of a loaf of bread being sliced. It appears to be a freshly baked loaf and the slicing process is being shown in detail.,8.1015625,No
8NyParAaNos,00:02:54.760,00:02:56.360,The video clip shows a group of people dancing together in a room. They appear to be having fun and enjoying each other's company. It seems to be a lively and energetic atmosphere.,8.1015625,Yes
csb3ROeP4Ao,00:03:07.033,00:03:12.967,The video clip shows a man dressed as a clown and a little girl dressed in a clown costume. They are standing in front of a door and the little girl is holding a balloon.,8.1015625,No
mTLYbUVqp-E,00:04:51.925,00:04:52.425,The video clip shows a group of people dressed up in colorful costumes and dancing in a parade. They are all having a great time and seem to be enjoying themselves. It appears to be a fun and lively event.,8.1015625,Yes
hfeYGZ4iI9Y,00:05:04.000,00:05:06.320,The video clip shows a man sitting next to a red sports car. He is wearing a hat and appears to be admiring the car. It seems to be a beautiful and luxurious sports car.,8.1015625,No
HGBNej6-on0,00:02:31.040,00:02:33.760,The video clip shows a man wearing sunglasses and a hat while walking down the street. He is also wearing a backpack and appears to be a tourist.,8.1015625,No
St64f3emISE,00:04:03.493,00:04:04.453,The video clip shows a group of people dancing together in a nightclub. They are all wearing red outfits and appear to be having a great time.,8.1015625,Yes
UuizRDpvoew,00:00:52.600,00:00:54.667,The video clip shows a group of people dancing in a park. They are all wearing blue dresses and appear to be having a good time. It seems to be a joyful and lively event.,8.1015625,Yes
Z-0tTi7GaPg,00:02:00.662,00:02:01.621,The video clip shows a group of people dressed in pink outfits performing a dance routine in a hot air balloon. They are wearing matching outfits and appear to be having a lot of fun while performing the dance.,8.1015625,Yes
B7SPNhRF7ak,00:01:01.960,00:01:05.280,The video clip shows a group of people dressed in costumes and masks walking in the snow. They appear to be having fun and enjoying the winter weather.,8.1015625,No
PUaK6HGZ6Bs,00:03:24.167,00:03:25.750,The video clip shows a group of men standing in a line and dancing together. They appear to be having a good time and enjoying each other's company.,8.1015625,Yes
2jcezrzcqns,00:02:09.800,00:02:10.920,The video clip shows a group of women dressed in colorful costumes performing a dance routine. They are dressed in pink and purple feathered costumes and appear to be having a great time while dancing.,8.1015625,Yes
P6T6UsyMI3U,00:03:39.352,00:03:47.027,"The video clip shows a man wearing an apron and standing in front of a kitchen counter. He is preparing a meal using various ingredients and utensils. The ingredients include fruits, vegetables, and spices. The man is wearing an apron and is standing in front of a kitchen counter.",8.1015625,No
ccE_4D4cZIg,00:00:25.520,00:00:35.000,The video clip shows a group of people dancing in a warehouse. They are dressed in pink suits and appear to be having a good time. There is also a man wearing a pink suit who is dancing in the middle of the group.,8.1015625,Yes
sLIm5x97oNE,00:00:29.520,00:00:31.440,The video clip shows a cartoon bear standing in front of a door. The bear is holding a basket of food and appears to be preparing to enter the house.,8.1015625,No
4PUpID3k6Wk,00:02:40.080,00:02:40.680,The video clip shows a cartoon character of an onion wearing a superhero costume and standing on a stage in front of a crowd of people. The onion character is raising its arms up in the air while the crowd cheers.,8.1015625,No
KzmKqKwHWuk,00:02:06.967,00:02:07.467,The video clip shows a woman dancing on a dance floor with panda bears as her backup dancers. The woman is wearing a black outfit and the panda bears are dressed in colorful costumes.,8.1015625,Yes
i1BO0bbKCyo,00:00:10.427,00:00:11.637,The video clip shows a group of people dancing in a room filled with balloons. It appears to be a party or celebration where everyone is having a good time.,8.1015625,Yes
9M286oRxFxs,00:10:37.520,00:10:41.600,The video clip shows a fox dressed in a red dress and holding a bouquet of flowers. It appears to be in a forest setting.,8.1015625,No
ikz3ECL5NEk,00:10:00.240,00:10:01.080,The video clip shows a man with a tattooed arm sitting in front of a microphone. He is wearing a white shirt and appears to be singing into the microphone.,8.1015625,No
0LTn0gMGg4Q,00:02:57.960,00:02:59.720,The video clip shows a man wearing sunglasses and making a gesture with his hand. It appears to be a music video.,8.1015625,No
SV-y9FQAXSk,00:00:39.417,00:00:40.292,The video clip shows a group of people dancing together in a room. They are all wearing cowboy hats and appear to be having a good time. It seems to be a fun and lively atmosphere.,8.1015625,Yes
BryeOTNYi8A,00:01:30.700,00:01:35.000,The video clip shows a man wearing a swimming cap and goggles swimming in a pool. He appears to be smiling and enjoying his time in the water.,8.1015625,No
bLF90M96m2Q,00:01:19.480,00:01:20.600,The video clip shows a group of people dressed in colorful costumes walking down a street while throwing confetti into the air. It appears to be a parade or a celebration.,8.1015625,Yes
XiMYqDD9kXw,00:06:24.017,00:06:27.887,"The video clip shows a group of musicians performing on stage. They are playing various musical instruments such as guitars, drums, and a banjo. The musicians are dressed in vintage clothing, and they seem to be having a great time performing together.",8.1015625,Yes
172TSI2DeII,00:01:21.481,00:01:27.454,The video clip shows a man lifting weights in a gym. He appears to be focused on his workout and appears to be in good physical shape.,8.1015625,No
3j_kojR1G9s,00:05:23.600,00:05:27.200,"The video clip shows a little girl dressed up in a chef's outfit, holding a plate of vegetables and pretending to be a chef. She seems to be having a lot of fun and enjoying herself.",8.1015625,No
_HkL8GuU9_0,00:00:49.640,00:00:52.680,The video clip shows a young man with a smile on his face. He is wearing a leather jacket and appears to be making a funny face.,8.1015625,No
g0B38B-R8tw,00:00:00.000,00:00:01.680,"The video clip shows a cute cartoon character playing with a toy radio. The character is a little girl dressed in a purple dress, and she is jumping up and down while playing with the radio.",8.1015625,No
jSc7kQLfki4,00:00:24.157,00:00:27.361,The video clip shows a red vintage car parked in a parking lot. It appears to be an old-fashioned car with a unique design.,8.1015625,No
TkV5709EG5M,00:03:15.680,00:03:18.280,The video clip shows a group of nuns dressed in white singing and playing musical instruments. They are accompanied by a man dressed in a suit who is playing the drums. The overall atmosphere of the video is joyful and uplifting.,8.1015625,Yes
kHBXPoJhnHQ,00:01:03.939,00:01:06.525,The video clip shows a group of men standing next to a motorcycle. One of the men is wearing a leather jacket and the others are dressed in casual clothing. They seem to be having a good time together.,8.1015625,Yes
Q3Wrbp2Huk4,00:02:53.607,00:02:59.012,The video clip shows a man in a kitchen preparing a meal. He is cutting vegetables on a cutting board while standing in front of a microwave oven.,8.1015625,No
KObaE5t7vNQ,00:08:10.557,00:08:12.860,The video clip shows a little girl playing with her toys on the beach. She is wearing a pink dress and appears to be having a lot of fun.,8.1015625,No
eQ6QXQ-jwAY,00:04:28.600,00:04:29.467,The video clip shows a cartoon character of a little girl cooking in the kitchen. The girl is wearing an apron and holding a spatula while cooking.,8.1015625,No
gGdGFtwCNBE,00:01:17.080,00:01:18.720,The video clip shows a group of musicians performing on stage. They are playing instruments such as drums and guitars. The lead singer is wearing a suit and tie while the rest of the band members are dressed in casual attire. They seem to be having a good time playing their music together.,8.1015625,Yes
mE0q7X1HRKM,00:01:59.520,00:02:01.760,"The video clip shows a group of people gathered in a city street, cheering and celebrating. It appears to be a celebration of some kind, possibly a parade or a sports event. The people in the video are all wearing hats and appear to be having a good time.",8.1015625,Yes
QMBhCWOl52E,00:02:34.880,00:02:37.520,The video clip shows a woman sitting on a bench in a garden. She is wearing an apron and appears to be tending to the plants in the garden.,8.1015625,No
Ug7GIfaIOBs,00:05:50.080,00:05:53.720,The video clip shows a young boy riding a bicycle in a park. He is wearing a helmet and appears to be enjoying his time on the bike. The setting appears to be a grassy field with trees in the background.,8.1015625,No
aXi8qZj-cB0,00:00:56.723,00:00:58.433,The video clip shows a man wearing a red shirt standing at a table with a plate of food in front of him. He seems to be preparing a meal.,8.1015625,No
nVx4WdGBbPk,00:02:39.240,00:02:41.680,"The video clip shows a group of musicians performing on stage. They are playing instruments such as drums, guitar, and bass. The lead singer is wearing a hat and has a microphone in his hand. The performance seems to be lively and energetic.",8.1015625,Yes
P6T6UsyMI3U,00:03:29.709,00:03:33.447,The video clip shows a man wearing an apron and standing in a kitchen. He is holding a bottle of olive oil and is preparing to make a dish.,8.1015625,No
CVyJkKKfRFs,00:04:11.120,00:04:13.040,"The video clip shows a group of people dressed in black suits and hats marching down a city street. They are accompanied by a group of musicians playing instruments, including a saxophone. It appears to be a parade or a funeral procession.",8.1015625,No
ZgXgcBOEyrs,00:01:02.667,00:01:04.967,The video clip shows a group of men wearing tank tops and sunglasses standing together in a line. They appear to be part of a team and are posing for a photo. It seems like they are a group of muscular men who are proud of their physique.,8.1015625,No
l-EdCNjumvI,00:00:40.916,00:00:43.543,The video clip shows a group of people riding on a motorcycle. It appears to be a group of friends having fun and enjoying the ride.,8.1015625,No
